G: 16000, DT: 0.0007

	1	-849.328097035883	39.3540314156775	1662.6968691644934	-0.1550413342323907
	1	-846.993539576739	39.35349214110745	1669.1589089040276	-0.46150734103598956
	1	-844.6498957429765	39.3525290192398	1675.658571485713	-0.7630018147124104
	1	-842.2971130491634	39.351149180789605	1682.1956780185708	-1.0593641155383804
	1	-839.9351392749787	39.34935995808586	1688.7700358000561	-1.3504558746656885
	1	-837.5639224825544	39.34716885268901	1695.381440225867	-1.6361621343434158
	1	-835.1834110310169	39.344583501487946	1702.0296768193962	-1.9163924153078966
	1	-832.793553588069	39.341611641385775	1708.7145233735573	-2.1910817045250726
	1	-830.394299138463	39.33826107269237	1715.435752196881	-2.4601913570022886
	1	-827.9855969892279	39.334539621350196	1722.1931324550305	-2.723709905991363
	1	-825.5673967715281	39.33045510012682	1728.986432598218	-2.9816537765746327
	1	-823.1396484390426	39.326015268914055	1735.8154228644255	-3.234067898352127
	1	-820.7023022627701	39.321227794278656	1742.6798778478692	-3.4810262137214267
	1	-818.2553088221814	39.316100208413715	1749.579579121782	-3.7226320790516816
	1	-815.7986189926522	39.31063986764269	1756.514317904342	-3.959018556888556
	1	-814.5666226575598	39.307787154648494	1759.99476441777	-4.075304277429461
	1	-810.8559550460022	39.29874921645082	1770.4881373000187	-4.416815114331248
	1	-808.3698839931449	39.29233236267848	1777.5268729456416	-4.638640939852438
	1	-805.8739226281577	39.28560958363308	1784.5999616185436	-4.856078686954417
	1	-803.3680229847922	39.27858672894835	1791.7072834722776	-5.0694104945200555
	1	-800.8521372376032	39.271269222596615	1798.8487445798967	-5.2789476743951775
	1	-798.3262176628672	39.26366202251347	1806.0242795929476	-5.485030258748876
	1	-795.7902165958192	39.25576958095583	1813.233854359242	-5.688026452851396
	1	-793.2440863842769	39.247595805720685	1820.4774684910594	-5.888331998184396
	1	-790.6877793387288	39.23914402234452	1827.7551578762173	-6.086369451286525
	1	-788.1212476789726	39.23041693739522	1835.0669971252598	-6.282587384146282
	1	-785.5444434774008	39.22141660295988	1842.4131019489	-6.477459512280544
	1	-782.9573185990361	39.21214438242315	1849.7936314607375	-6.671483756879153
	1	-780.3598246384249	39.2026009176215	1857.208790401206	-6.8651812475527985
	1	-777.7519128535038	39.19278609744964	1864.658831279622	-7.059095272293832
	1	-775.133534096554	39.18269902798606	1872.14405643213	-7.253790181249575
	1	-772.504638742366	39.17233800419553	1879.6648199942404	-7.449850250818006
	1	-769.8651766137314	39.161700483257405	1887.2215297875362	-7.647878514410647
	1	-767.2150969043838	39.15078305955995	1894.8146491209527	-7.848495565991643
	1	-763.219956474032	39.133872470583206	1906.2737506775497	-8.155672585046165
