G: 16000, DT: 0.0007

	1	-910.4742145594012	-273.2086730071009	2067.3378764378	0.7524644899609214
	1	-907.5748212925262	-273.20602808233707	2072.2161711867457	2.2694985095125846
	1	-904.6685748216619	-273.20124239400894	2077.11692562907	3.8026391528144177
	1	-901.7554438013553	-273.1942934467777	2082.0400474514795	5.351833889245698
	1	-898.8353970003967	-273.1851588332606	2086.985458760828	6.917016511668943
	1	-895.9084032798938	-273.17381625251164	2091.9530977366626	8.4981077773355
	1	-892.9744315690558	-273.16024352752595	2096.942920262521	10.095016124030007
	1	-890.0334508387207	-273.1444186216654	2101.9549015294015	11.70763845860248
	1	-887.0854300726741	-273.12631965390716	2106.9890376051258	13.335861014639818
	1	-884.1303382368121	-273.1059249128224	2112.0453469636873	14.97956027567425
	1	-881.1681442462108	-273.0832128691976	2117.1238719690728	16.638603960018717
	1	-878.1988169301699	-273.0581621872164	2122.2246803084763	18.312852063060994
	1	-875.222324995309	-273.03075173412566	2127.34786637031	20.002157952642268
	1	-872.2386369867958	-273.0009605883173	2132.493552562888	21.70636951299276
	1	-869.2477212477936	-272.9687680457616	2137.6618905701785	23.425330332597788
	1	-866.2495458772212	-272.9341536247358	2142.853062541525	25.15888093132147
	1	-863.2440786859171	-272.8970970687986	2148.0672822127563	26.90686002212183
	1	-860.2312871513097	-272.8575783479655	2153.3047959566006	28.66910580274727
	1	-857.2111383706927	-272.8155776580495	2158.565883760835	30.445457272908865
	1	-854.1835990132062	-272.77107541813467	2163.850860133044	32.23575557257141
	1	-851.1486352706318	-272.7240522661579	2169.1600749313416	34.039845337195636
	1	-848.1062128070998	-272.67448905257993	2174.4939141207956	35.857576065989555
	1	-845.0562967078178	-272.6223668321298	2179.8528004557074	37.68880349948452
	1	-841.998851426919	-272.5676668536152	2185.237194088211	39.533391003035774
	1	-838.9338407345377	-272.5103705477918	2190.647593103978	41.39121095315321
	1	-835.8612276632082	-272.45045951329206	2196.084533986054	43.26214612389081
	1	-832.7809744536897	-272.38791550061507	2201.5485920080573	45.14609107085649
	1	-829.6930425003138	-272.3227203941834	2207.0403815581453	47.04295351074411
	1	-826.5973922959486	-272.25485619247496	2212.5605563952276	48.95265569462953
	1	-823.4939833766746	-272.18430498624025	2218.109809838999	50.87513577360921
	1	-820.3827742662626	-272.11104893481684	2223.688874895343	52.81034915568708
	1	-817.263722420542	-272.03507024055403	2229.2985243186367	54.75826985312932
	1	-814.1367841717466	-271.95635112136193	2234.939570612393	56.718891819803225
	1	-811.001914672924	-271.87487378139866	2240.6128659695382	58.69223027829055
	1	-807.8590678424895	-271.7906203799106	2246.319302153466	60.67832303681523
	1	-804.7081963090086	-271.70357299823934	2252.059810320778	62.677231796245735
	1	-799.9667357427697	-271.56772372945716	2260.7365907410563	65.69982221647469
	1	-796.7955862426137	-271.47361217292513	2266.566608920226	67.7312093992331
	1	-793.6162352928053	-271.37664278851787	2272.434264444331	69.77583534544011
	1	-790.4286290444294	-271.2767968502068	2278.3406620053806	71.83388520833208
	1	-787.232712062696	-271.1740553403825	2284.2869436857973	73.90557507135082
	1	-784.0284272751708	-271.0683989052306	2290.2742884042596	75.99115320651126
	1	-780.8157159208448	-270.95980780835094	2296.3039113001246	78.09090132819686
	1	-777.594517500133	-270.84826188262565	2302.3770630543927	80.20513584299017
	1	-774.3647697258923	-270.73374048034105	2308.495029144759	82.33420909597433
	1	-771.1264084755544	-270.61622242156847	2314.6591290318806	84.47851061372083
	1	-767.8793677444734	-270.49568594080813	2320.870715273577	86.63846834390836
	1	-764.6235796005924	-270.37210863190165	2327.131172563289	88.8145498911948
	1	-761.3589741405401	-270.24546739121894	2333.441916688731	91.00726374859111
	1	-758.0854794472727	-270.11573835912685	2339.8043934063176	93.21716052315945
	1	-754.8030215493856	-269.9828968597495	2346.2200772266247	95.44483415437976
	1	-751.5115243822224	-269.84691733903276	2352.6904701058324	97.6909231229983
	1	-748.210909750921	-269.7077733011288	2359.2171000378708	99.95611164758895
	1	-744.9010972955392	-269.5654372431216	2365.801519541774	102.24113086542555
	1	-739.9189514889935	-269.3458852959754	2375.7899563152287	105.70756020646074
	1	-736.5857784023118	-269.19544164551223	2382.525788004368	108.04567319623723
	1	-733.2431087325529	-269.0417008037769	2389.3250117211383	110.40656187063439
	1	-729.8908520090853	-268.88462988535383	2396.18926853475	112.79118246198615
	1	-726.528915448799	-268.72419461062964	2403.1202135947988	115.20054411488293
	1	-723.1572039388261	-268.5603592307188	2410.119513801471	117.63570983072599
	1	-719.7756200226756	-268.3930864511353	2417.188845331036	120.09779734634773
	1	-716.3840638899879	-268.22233735431354	2424.329891012821	122.58797993624248
	1	-712.9824333701205	-268.0480713210973	2431.5443375546215	125.10748712701542
	1	-709.5706239297792	-267.8702459513323	2438.8338726144593	127.65760531173049
	1	-706.1485286749116	-267.6888169837167	2446.2001817176542	130.239678250933
	1	-702.7160383570782	-267.5037382150824	2453.6449450194687	132.85510744625665
	1	-699.273041384517	-267.3149614193017	2461.1698339150444	135.50535237171397
	1	-695.8194238381113	-267.12243626603424	2468.77650749999	138.1919305470332
	1	-692.3550694924645	-266.92611023955305	2476.4666088868366	140.9164174367655
	1	-688.8798598422758	-266.725928557911	2484.2417613846237	143.68044615836627
	1	-685.3936741341998	-266.52183409273266	2492.1035645511433	146.4857069820797
	1	-681.8963894043557	-266.31376728994195	2500.0535901297962	149.33394660525013
	1	-678.3878805216302	-266.10166609175934	2508.09337788568	152.2269671836796
	1	-674.8680202369013	-265.8854658603266	2516.224431358326	155.16662510287222
	1	-671.3366792382748	-265.66509930334115	2524.4482135514963	158.1548294724842
	1	-667.7937262123992	-265.4404964021041	2532.7661425835613	161.19354032806257
	1	-664.2390279118862	-265.2115843424076	2541.179587325213	164.28476652523162
	1	-660.672449228822	-264.97828744870645	2549.689863054578	167.43056331290336
	1	-655.3000055764119	-264.61994779545194	2562.639568428412	172.25618083271263
	1	-651.7031233639111	-264.375338410038	2571.3972857661647	175.547674439506
	1	-648.0938744409353	-264.1260559362696	2580.2559544266783	178.90125441108694
	1	-644.4721163954403	-263.8720111196647	2589.2165970156057	182.3191456249544
	1	-640.8377054627308	-263.6131115622618	2598.280160617424	185.80359986951095
